"Date","Price","Open","High","Low","Vol.","Change %"
"17/03/2016","16,936.38","17,107.60","17,253.03","16,814.84","","-0.22%"
"16/03/2016","16,974.45","16,981.36","17,102.45","16,950.84","","-0.83%"
"15/03/2016","17,117.07","17,219.89","17,279.30","17,042.56","","-0.68%"
"14/03/2016","17,233.75","17,155.52","17,291.35","17,149.21","","1.74%"
"11/03/2016","16,938.87","16,610.18","17,015.30","16,575.75","","0.51%"
"10/03/2016","16,852.35","16,811.00","16,887.60","16,713.13","","1.26%"
"09/03/2016","16,642.20","16,625.59","16,706.25","16,494.80","","-0.84%"
"08/03/2016","16,783.15","16,889.48","16,909.79","16,570.22","","-0.76%"
"07/03/2016","16,911.32","17,024.64","17,026.25","16,894.58","","-0.61%"
"04/03/2016","17,014.78","16,927.36","17,042.92","16,861.38","","0.32%"
"03/03/2016","16,960.16","16,695.78","16,962.95","16,691.94","","1.28%"
"02/03/2016","16,746.55","16,391.48","16,815.25","16,388.92","","4.11%"
"01/03/2016","16,085.51","16,013.00","16,099.42","15,857.37","","0.37%"
"29/02/2016","16,026.76","16,313.31","16,464.75","16,026.76","","-1.00%"
"26/02/2016","16,188.41","16,311.52","16,472.50","16,188.41","","0.30%"
"25/02/2016","16,140.34","15,983.47","16,218.29","15,953.93","","1.41%"
"24/02/2016","15,915.79","15,851.13","16,006.45","15,753.77","","-0.85%"
"23/02/2016","16,052.05","16,230.38","16,350.38","16,001.19","","-0.37%"
"22/02/2016","16,111.05","15,851.39","16,187.40","15,816.83","","0.90%"
"19/02/2016","15,967.17","16,050.40","16,050.46","15,799.35","","-1.42%"
"18/02/2016","16,196.80","16,138.08","16,337.59","16,118.80","","2.28%"
"17/02/2016","15,836.36","16,035.35","16,214.46","15,632.12","","-1.36%"
"16/02/2016","16,054.43","15,849.47","16,341.56","15,809.58","","0.20%"
"15/02/2016","16,022.58","15,248.38","16,155.10","15,243.88","","7.16%"
"12/02/2016","14,952.61","15,426.27","15,437.22","14,865.77","","-4.84%"
"10/02/2016","15,713.39","16,127.86","16,163.03","15,429.99","","-2.31%"
"09/02/2016","16,085.44","16,666.79","16,668.70","16,025.94","","-5.40%"
"08/02/2016","17,004.30","16,620.91","17,099.01","16,552.30","","1.10%"
"05/02/2016","16,819.59","16,790.53","16,893.12","16,627.80","","-1.32%"
"04/02/2016","17,044.99","17,071.11","17,209.56","16,941.88","","-0.85%"
"03/02/2016","17,191.25","17,497.41","17,515.68","17,080.57","","-3.15%"
"02/02/2016","17,750.68","17,716.52","17,864.70","17,684.66","","-0.64%"
"01/02/2016","17,865.23","17,699.60","17,905.37","17,666.48","","1.98%"
"29/01/2016","17,518.30","17,155.06","17,638.93","16,767.09","","2.80%"
"28/01/2016","17,041.45","17,059.84","17,235.44","16,942.13","","-0.71%"
"27/01/2016","17,163.92","16,949.19","17,242.27","16,947.95","","2.72%"
"26/01/2016","16,708.90","16,833.13","16,839.52","16,652.26","","-2.35%"
"25/01/2016","17,110.91","17,145.81","17,208.24","16,922.21","","0.90%"
"22/01/2016","16,958.53","16,336.72","16,993.96","16,332.45","","5.88%"
"21/01/2016","16,017.26","16,466.86","16,734.58","16,017.26","","-2.43%"
"20/01/2016","16,416.19","17,030.28","17,031.32","16,387.61","","-3.71%"
"19/01/2016","17,048.37","16,902.29","17,088.31","16,812.65","","0.55%"
"18/01/2016","16,955.57","16,826.93","17,037.26","16,665.05","","-1.12%"
"15/01/2016","17,147.11","17,522.46","17,597.87","17,057.60","","-0.54%"
"14/01/2016","17,240.95","17,384.93","17,393.83","16,944.41","","-2.68%"
"13/01/2016","17,715.63","17,449.12","17,717.75","17,414.55","","2.88%"
"12/01/2016","17,218.96","17,470.93","17,546.57","17,184.78","","-2.71%"
"08/01/2016","17,697.96","17,562.23","17,975.31","17,509.64","","-0.39%"
"07/01/2016","17,767.34","18,139.77","18,172.04","17,767.34","","-2.33%"
"06/01/2016","18,191.32","18,410.57","18,469.38","18,064.30","","-0.99%"
"05/01/2016","18,374.00","18,398.76","18,547.38","18,327.52","","-0.42%"
"04/01/2016","18,450.98","18,818.58","18,951.12","18,394.43","","-3.06%"
"30/12/2015","19,033.71","19,070.83","19,113.18","19,017.27","","0.27%"
"29/12/2015","18,982.23","18,843.39","18,991.01","18,783.36","","0.58%"
"28/12/2015","18,873.35","18,838.91","18,922.90","18,764.54","","0.56%"
"25/12/2015","18,769.06","18,823.91","18,870.70","18,744.44","","-0.11%"
"24/12/2015","18,789.69","19,071.41","19,071.41","18,780.94","","-0.51%"
"22/12/2015","18,886.70","18,927.86","18,943.46","18,824.65","","-0.16%"
"21/12/2015","18,916.02","18,845.50","18,979.83","18,651.13","","-0.37%"
"18/12/2015","18,986.80","19,320.46","19,869.08","18,982.25","","-1.90%"
"17/12/2015","19,353.56","19,364.57","19,507.17","19,325.15","","1.59%"
"16/12/2015","19,049.91","18,868.20","19,054.89","18,859.11","","2.61%"
"15/12/2015","18,565.90","18,869.04","18,897.87","18,562.51","","-1.68%"
"14/12/2015","18,883.42","18,887.09","18,911.78","18,611.09","","-1.80%"
"11/12/2015","19,230.48","19,020.75","19,282.21","19,020.75","","0.97%"
"10/12/2015","19,046.55","19,070.02","19,125.06","19,025.78","","-1.32%"
"09/12/2015","19,301.07","19,391.50","19,475.40","19,260.12","","-0.98%"
"08/12/2015","19,492.60","19,689.87","19,764.21","19,475.28","","-1.04%"
"07/12/2015","19,698.15","19,710.39","19,811.51","19,677.21","","0.99%"
"04/12/2015","19,504.48","19,616.52","19,660.90","19,444.54","","-2.18%"
"03/12/2015","19,939.90","19,894.63","19,967.88","19,862.74","","0.01%"
"02/12/2015","19,938.13","19,957.50","20,002.12","19,926.22","","-0.37%"
"01/12/2015","20,012.40","19,799.08","20,012.40","19,797.55","","1.34%"
"30/11/2015","19,747.47","19,857.38","19,867.95","19,707.67","","-0.69%"
"27/11/2015","19,883.94","19,994.05","19,994.05","19,831.25","","-0.30%"
"26/11/2015","19,944.41","19,929.97","19,992.44","19,926.10","","0.49%"
"25/11/2015","19,847.58","19,856.84","19,871.75","19,786.53","","-0.39%"
"24/11/2015","19,924.89","19,875.99","19,954.00","19,834.76","","0.23%"
"20/11/2015","19,879.81","19,800.20","19,879.81","19,715.74","","0.10%"
"19/11/2015","19,859.81","19,851.24","19,959.06","19,761.56","","1.07%"
"18/11/2015","19,649.18","19,771.86","19,840.00","19,643.97","","0.09%"
"17/11/2015","19,630.63","19,641.67","19,726.01","19,628.84","","1.22%"
"16/11/2015","19,393.69","19,263.96","19,451.09","19,252.04","","-1.04%"
"13/11/2015","19,596.91","19,495.26","19,601.49","19,388.91","","-0.51%"
"12/11/2015","19,697.77","19,644.65","19,725.83","19,597.99","","0.03%"
"11/11/2015","19,691.39","19,602.01","19,724.12","19,602.01","","0.10%"
"10/11/2015","19,671.26","19,457.05","19,674.05","19,457.05","","0.15%"
"09/11/2015","19,642.74","19,411.51","19,684.41","19,389.74","","1.96%"
"06/11/2015","19,265.60","19,194.34","19,294.15","19,164.86","","0.78%"
"05/11/2015","19,116.41","19,029.44","19,167.09","18,995.96","","1.00%"
"04/11/2015","18,926.91","18,941.32","19,151.89","18,926.91","","1.30%"
"02/11/2015","18,683.24","18,827.11","18,861.11","18,641.22","","-2.10%"
"30/10/2015","19,083.10","18,924.31","19,202.34","18,784.69","","0.78%"
"29/10/2015","18,935.71","19,046.16","19,080.89","18,809.48","","0.17%"
"28/10/2015","18,903.02","18,826.94","18,925.51","18,815.12","","0.67%"
"27/10/2015","18,777.04","18,961.16","18,964.99","18,760.79","","-0.90%"
"26/10/2015","18,947.12","19,036.13","19,088.76","18,937.45","","0.65%"
"23/10/2015","18,825.30","18,762.65","18,915.64","18,746.61","","2.11%"
"22/10/2015","18,435.87","18,443.69","18,579.14","18,376.01","","-0.64%"
"21/10/2015","18,554.28","18,167.64","18,605.41","18,167.64","","1.91%"
"20/10/2015","18,207.15","18,245.54","18,253.13","18,147.98","","0.42%"
"19/10/2015","18,131.23","18,282.78","18,314.09","18,078.43","","-0.88%"
"16/10/2015","18,291.80","18,300.83","18,397.52","18,238.78","","1.08%"
"15/10/2015","18,096.90","17,804.91","18,170.67","17,758.12","","1.15%"
"14/10/2015","17,891.00","18,106.66","18,126.39","17,831.53","","-1.89%"
"13/10/2015","18,234.74","18,335.15","18,359.71","18,223.80","","-1.11%"
"09/10/2015","18,438.67","18,281.51","18,438.67","18,184.96","","1.64%"
"08/10/2015","18,141.17","18,310.62","18,400.69","18,121.68","","-0.99%"
"07/10/2015","18,322.98","18,168.20","18,379.23","18,043.08","","0.75%"
"06/10/2015","18,186.10","18,302.41","18,372.72","18,094.85","","1.00%"
"05/10/2015","18,005.49","17,921.00","18,079.46","17,869.74","","1.58%"
"02/10/2015","17,725.13","17,564.39","17,775.77","17,537.85","","0.02%"
"01/10/2015","17,722.42","17,479.97","17,831.58","17,389.57","","1.92%"
"30/09/2015","17,388.15","17,193.84","17,460.97","17,179.40","","2.70%"
"29/09/2015","16,930.84","17,359.38","17,366.95","16,901.49","","-4.05%"
"28/09/2015","17,645.11","17,811.12","17,886.49","17,562.60","","-1.32%"
"25/09/2015","17,880.51","17,618.30","17,880.51","17,483.69","","1.76%"
"24/09/2015","17,571.83","17,803.41","17,865.84","17,571.83","","-2.76%"
"18/09/2015","18,070.21","18,275.48","18,295.90","18,069.50","","-1.96%"
"17/09/2015","18,432.27","18,361.99","18,468.20","18,289.63","","1.43%"
"16/09/2015","18,171.60","18,238.15","18,291.97","18,094.99","","0.81%"
"15/09/2015","18,026.48","18,082.72","18,329.57","17,995.98","","0.34%"
"14/09/2015","17,965.70","18,341.01","18,344.07","17,925.09","","-1.63%"
"11/09/2015","18,264.22","18,155.71","18,362.99","18,124.35","","-0.19%"
"10/09/2015","18,299.62","18,418.64","18,420.56","17,956.15","","-2.51%"
"09/09/2015","18,770.51","17,758.13","18,770.51","17,756.76","","7.71%"
"08/09/2015","17,427.08","17,941.91","17,962.56","17,415.61","","-2.43%"
"07/09/2015","17,860.47","17,674.82","18,013.64","17,478.72","","0.38%"
"04/09/2015","17,792.16","18,312.13","18,312.13","17,608.17","","-2.15%"
"03/09/2015","18,182.39","18,359.53","18,481.57","18,176.75","","0.48%"
"02/09/2015","18,095.40","17,861.81","18,467.44","17,857.30","","-0.39%"
"01/09/2015","18,165.69","18,763.72","18,777.47","18,165.69","","-3.84%"
"31/08/2015","18,890.48","19,006.98","19,019.61","18,749.77","","-1.28%"
"28/08/2015","19,136.32","18,908.73","19,192.82","18,901.09","","3.03%"
"27/08/2015","18,574.44","18,680.47","18,810.05","18,486.46","","1.08%"
"26/08/2015","18,376.83","17,894.29","18,442.84","17,714.30","","3.20%"
"25/08/2015","17,806.70","18,171.66","18,835.35","17,747.50","","-3.96%"
"24/08/2015","18,540.68","19,075.05","19,154.65","18,498.80","","-4.61%"
"21/08/2015","19,435.83","19,711.34","19,737.54","19,435.83","","-2.98%"
"20/08/2015","20,033.52","20,194.26","20,246.47","20,033.29","","-0.94%"
"19/08/2015","20,222.63","20,467.49","20,521.97","20,218.03","","-1.61%"
"18/08/2015","20,554.47","20,640.59","20,663.18","20,545.25","","-0.32%"
"17/08/2015","20,620.26","20,600.16","20,668.87","20,541.00","","0.49%"
"14/08/2015","20,519.45","20,518.36","20,605.46","20,484.67","","-0.37%"
"13/08/2015","20,595.55","20,392.54","20,633.91","20,306.98","","0.99%"
"12/08/2015","20,392.77","20,632.68","20,703.20","20,303.02","","-1.58%"
"11/08/2015","20,720.75","20,920.60","20,946.93","20,582.01","","-0.42%"
"10/08/2015","20,808.69","20,618.31","20,820.86","20,617.05","","0.41%"
"07/08/2015","20,724.56","20,601.57","20,754.00","20,567.51","","0.29%"
"06/08/2015","20,664.44","20,768.77","20,817.48","20,664.44","","0.24%"
"05/08/2015","20,614.06","20,490.15","20,715.48","20,469.87","","0.46%"
"04/08/2015","20,520.36","20,462.18","20,552.04","20,448.49","","-0.14%"
"03/08/2015","20,548.11","20,540.21","20,562.20","20,396.50","","-0.18%"
"31/07/2015","20,585.24","20,506.55","20,585.24","20,466.80","","0.30%"
"30/07/2015","20,522.83","20,450.61","20,583.57","20,443.89","","1.08%"
"29/07/2015","20,302.91","20,425.69","20,425.69","20,205.21","","-0.13%"
"28/07/2015","20,328.89","20,188.57","20,423.58","20,070.62","","-0.10%"
"27/07/2015","20,350.10","20,374.05","20,486.93","20,278.73","","-0.95%"
"24/07/2015","20,544.53","20,603.63","20,631.54","20,527.78","","-0.67%"
"23/07/2015","20,683.95","20,693.57","20,708.23","20,648.76","","0.44%"
"22/07/2015","20,593.67","20,657.80","20,677.84","20,576.19","","-1.19%"
"21/07/2015","20,841.97","20,763.31","20,850.00","20,710.34","","0.93%"
"17/07/2015","20,650.92","20,646.63","20,658.95","20,611.22","","0.25%"
"16/07/2015","20,600.12","20,588.98","20,612.50","20,522.25","","0.67%"
"15/07/2015","20,463.33","20,478.85","20,496.60","20,401.09","","0.38%"
"14/07/2015","20,385.33","20,355.33","20,435.53","20,322.20","","1.47%"
"13/07/2015","20,089.77","19,929.92","20,120.15","19,911.39","","1.57%"
"10/07/2015","19,779.83","19,829.93","19,978.24","19,720.15","","-0.38%"
"09/07/2015","19,855.50","19,422.78","19,855.50","19,115.20","","0.60%"
"08/07/2015","19,737.64","20,282.49","20,310.89","19,737.64","","-3.14%"
"07/07/2015","20,376.59","20,354.23","20,428.00","20,337.18","","1.31%"
"06/07/2015","20,112.12","20,200.15","20,310.72","20,012.23","","-2.08%"
"03/07/2015","20,539.79","20,476.69","20,557.51","20,431.25","","0.08%"
"02/07/2015","20,522.50","20,565.94","20,601.73","20,479.85","","0.95%"
"01/07/2015","20,329.32","20,291.05","20,346.74","20,225.27","","0.46%"
"30/06/2015","20,235.73","20,174.61","20,243.18","20,118.26","","0.63%"
"29/06/2015","20,109.95","20,305.97","20,361.60","20,093.16","","-2.88%"
"26/06/2015","20,706.15","20,758.43","20,785.76","20,650.00","","-0.31%"
"25/06/2015","20,771.40","20,777.69","20,866.58","20,758.60","","-0.46%"
"24/06/2015","20,868.03","20,889.32","20,952.71","20,838.22","","0.28%"
"23/06/2015","20,809.42","20,547.74","20,809.42","20,531.13","","1.87%"
"22/06/2015","20,428.19","20,174.14","20,433.30","20,174.14","","1.26%"
"19/06/2015","20,174.24","20,152.41","20,194.45","20,075.91","","0.92%"
"18/06/2015","19,990.82","20,193.59","20,200.51","19,990.55","","-1.13%"
"17/06/2015","20,219.27","20,306.10","20,323.08","20,126.57","","-0.19%"
"16/06/2015","20,257.94","20,332.83","20,368.21","20,234.16","","-0.64%"
"15/06/2015","20,387.79","20,205.10","20,401.48","20,205.10","","-0.09%"
"12/06/2015","20,407.08","20,431.78","20,437.26","20,331.19","","0.12%"
"11/06/2015","20,382.97","20,183.61","20,382.97","20,178.04","","1.68%"
"10/06/2015","20,046.36","20,126.36","20,264.92","20,016.32","","-0.25%"
"09/06/2015","20,096.30","20,293.05","20,332.42","20,095.48","","-1.76%"
"08/06/2015","20,457.19","20,537.85","20,544.94","20,359.06","","-0.02%"
"05/06/2015","20,460.90","20,398.76","20,480.25","20,363.18","","-0.13%"
"04/06/2015","20,488.19","20,539.94","20,552.46","20,438.21","","0.07%"
"03/06/2015","20,473.51","20,443.15","20,506.35","20,397.73","","-0.34%"
"02/06/2015","20,543.19","20,604.67","20,619.61","20,470.26","","-0.13%"
"01/06/2015","20,569.87","20,444.54","20,595.41","20,410.27","","0.03%"
"29/05/2015","20,563.15","20,510.27","20,636.41","20,508.40","","0.06%"
"28/05/2015","20,551.46","20,590.28","20,655.33","20,473.27","","0.39%"
"27/05/2015","20,472.58","20,380.64","20,513.22","20,363.21","","0.17%"
"26/05/2015","20,437.48","20,431.27","20,473.85","20,378.77","","0.12%"
"25/05/2015","20,413.77","20,331.92","20,417.77","20,318.54","","0.74%"
"22/05/2015","20,264.41","20,208.85","20,278.31","20,130.84","","0.30%"
"21/05/2015","20,202.87","20,215.46","20,320.90","20,175.78","","0.03%"
"20/05/2015","20,196.56","20,175.59","20,278.89","20,148.51","","0.85%"
"19/05/2015","20,026.38","19,977.14","20,087.70","19,946.75","","0.68%"
"18/05/2015","19,890.27","19,766.16","19,890.27","19,741.22","","0.80%"
"15/05/2015","19,732.92","19,693.17","19,750.76","19,633.75","","0.83%"
"14/05/2015","19,570.24","19,661.52","19,717.80","19,546.82","","-0.98%"
"13/05/2015","19,764.72","19,568.76","19,791.88","19,494.70","","0.71%"
"12/05/2015","19,624.84","19,608.23","19,626.75","19,467.65","","0.02%"
"11/05/2015","19,620.91","19,637.58","19,679.63","19,586.81","","1.25%"
"08/05/2015","19,379.19","19,315.63","19,458.75","19,302.71","","0.45%"
"07/05/2015","19,291.99","19,356.46","19,461.08","19,257.85","","-1.23%"
"01/05/2015","19,531.63","19,510.85","19,549.39","19,399.16","","0.06%"
"30/04/2015","19,520.01","19,670.41","19,852.66","19,502.61","","-2.69%"
"28/04/2015","20,058.95","20,068.65","20,133.78","20,031.71","","0.38%"
"27/04/2015","19,983.32","20,063.80","20,069.24","19,909.86","","-0.18%"
"24/04/2015","20,020.04","20,142.47","20,142.47","20,013.74","","-0.83%"
"23/04/2015","20,187.65","20,227.28","20,252.12","20,116.19","","0.27%"
"22/04/2015","20,133.90","19,999.84","20,144.66","19,983.00","","1.13%"
"21/04/2015","19,909.09","19,731.57","19,909.09","19,678.22","","1.40%"
"20/04/2015","19,634.49","19,501.00","19,725.86","19,474.23","","-0.09%"
"17/04/2015","19,652.88","19,810.40","19,815.25","19,638.37","","-1.17%"
"16/04/2015","19,885.77","19,862.48","19,894.35","19,742.12","","0.08%"
"15/04/2015","19,869.76","19,838.53","19,913.42","19,823.86","","-0.20%"
"14/04/2015","19,908.68","19,828.65","19,922.50","19,828.65","","0.02%"
"13/04/2015","19,905.46","19,967.38","19,975.66","19,825.69","","-0.01%"
"10/04/2015","19,907.63","19,989.55","20,006.00","19,845.31","","-0.15%"
"09/04/2015","19,937.72","19,851.12","19,957.32","19,822.49","","0.75%"
"08/04/2015","19,789.81","19,729.70","19,845.53","19,693.63","","0.76%"
"07/04/2015","19,640.54","19,539.03","19,667.48","19,501.31","","1.25%"
"06/04/2015","19,397.98","19,295.03","19,424.09","19,241.29","","-0.19%"
"03/04/2015","19,435.08","19,289.04","19,435.08","19,289.04","","0.63%"
"02/04/2015","19,312.79","19,141.93","19,433.89","19,115.14","","1.46%"
"01/04/2015","19,034.84","19,129.75","19,195.23","18,927.95","","-0.90%"
"31/03/2015","19,206.99","19,592.43","19,607.25","19,206.99","","-1.05%"
"30/03/2015","19,411.40","19,295.21","19,474.07","19,227.29","","0.65%"
"27/03/2015","19,285.63","19,374.72","19,590.03","19,099.87","","-0.95%"
"26/03/2015","19,471.12","19,605.60","19,623.11","19,397.01","","-1.39%"
"25/03/2015","19,746.20","19,745.75","19,775.45","19,542.22","","0.17%"
"24/03/2015","19,713.45","19,718.99","19,770.64","19,646.35","","-0.21%"
"23/03/2015","19,754.36","19,607.98","19,778.60","19,584.73","","0.99%"
"20/03/2015","19,560.22","19,479.71","19,565.44","19,416.63","","0.43%"
"19/03/2015","19,476.56","19,509.42","19,557.17","19,312.70","","-0.35%"
"18/03/2015","19,544.48","19,407.76","19,555.72","19,389.24","","0.55%"
"17/03/2015","19,437.00","19,425.89","19,479.89","19,373.39","","0.99%"
"16/03/2015","19,246.06","19,245.38","19,349.20","19,226.71","","-0.04%"
"13/03/2015","19,254.25","19,119.58","19,335.80","19,042.25","","1.39%"
"12/03/2015","18,991.11","18,787.10","19,008.13","18,774.42","","1.43%"
"11/03/2015","18,723.52","18,604.87","18,836.93","18,583.52","","0.31%"
"10/03/2015","18,665.11","18,891.01","18,924.38","18,577.06","","-0.67%"
"09/03/2015","18,790.55","18,872.96","18,878.15","18,733.87","","-0.95%"
"06/03/2015","18,971.00","18,814.85","18,979.64","18,808.30","","1.17%"
"05/03/2015","18,751.84","18,658.16","18,767.50","18,655.36","","0.26%"
"04/03/2015","18,703.60","18,716.78","18,732.66","18,586.84","","-0.59%"
"03/03/2015","18,815.16","18,910.52","18,910.52","18,730.57","","-0.06%"
"02/03/2015","18,826.88","18,863.53","18,939.17","18,775.23","","0.15%"
"27/02/2015","18,797.94","18,844.28","18,865.39","18,714.64","","0.06%"
"26/02/2015","18,785.79","18,587.87","18,790.83","18,587.13","","1.08%"
"25/02/2015","18,585.20","18,636.34","18,648.77","18,552.81","","-0.10%"
"24/02/2015","18,603.48","18,468.39","18,603.48","18,427.98","","0.74%"
"23/02/2015","18,466.92","18,499.58","18,509.08","18,402.02","","0.73%"
"20/02/2015","18,332.30","18,336.50","18,360.92","18,297.67","","0.37%"
"19/02/2015","18,264.79","18,237.35","18,322.50","18,237.35","","0.36%"
"18/02/2015","18,199.17","18,103.98","18,202.61","18,092.32","","1.18%"
"17/02/2015","17,987.09","17,949.70","18,009.45","17,901.26","","-0.10%"
